4.69528, 4.7649, -6.76712, -8.67771, 0.103503, 0.318889, 0.007136, -0.0244013, 0.923124, 0.122174, 0.363758
4.79528, 4.75533, -6.82738, -8.68104, 0.106389, 0.31846, 0.007198, -0.0250395, 0.922956, 0.125334, 0.363066
4.89528, 4.74237, -6.88988, -8.6856, 0.109464, 0.31782, 0.007227, -0.025651, 0.922781, 0.128525, 0.362352
4.99528, 4.73057, -6.9469, -8.68934, 0.112227, 0.317262, 0.007273, -0.0262795, 0.9226, 0.131679, 0.361633
5.09528, 4.71745, -7.00979, -8.69385, 0.115315, 0.31661, 0.00731, -0.0269609, 0.922407, 0.134818, 0.360918
5.19528, 4.70441, -7.06946, -8.6992, 0.118147, 0.315999, 0.007346, -0.0276136, 0.922211, 0.137965, 0.360181
5.29528, 4.69139, -7.13109, -8.70478, 0.121145, 0.315335, 0.007379, -0.0282191, 0.921988, 0.141146, 0.35947
5.39528, 4.67896, -7.19151, -8.71061, 0.124072, 0.314713, 0.00742, -0.0288711, 0.921767, 0.144308, 0.35873
5.49528, 4.66742, -7.25242, -8.71795, 0.127044, 0.314136, 0.00745, -0.0295155, 0.921535, 0.147478, 0.357984
5.59528, 4.6564, -7.31329, -8.72482, 0.130002, 0.313622, 0.007503, -0.0301146, 0.921286, 0.15066, 0.357247
5.69528, 4.6418, -7.37451, -8.73251, 0.132974, 0.312867, 0.007533, -0.0307261, 0.921026, 0.153841, 0.356511
5.79528, 4.63075, -7.43352, -8.74039, 0.135816, 0.312333, 0.007572, -0.0313723, 0.920761, 0.15697, 0.355774
5.89528, 4.61675, -7.49399, -8.74913, 0.138761, 0.311638, 0.007613, -0.0319936, 0.92048, 0.160131, 0.355038
5.99528, 4.60438, -7.55455, -8.75669, 0.141687, 0.311032, 0.007657, -0.0326223, 0.920204, 0.163232, 0.354283
6.09528, 4.59207, -7.6157, -8.76549, 0.144664, 0.310407, 0.007696, -0.0332545, 0.919908, 0.166384, 0.353524
6.19528, 4.57838, -7.67254, -8.77399, 0.147328, 0.309717, 0.007736, -0.0338699, 0.919597, 0.169529, 0.35278
6.29528, 4.56546, -7.73608, -8.78407, 0.150432, 0.309051, 0.007767, -0.0344675, 0.919283, 0.172685, 0.35201
6.39528, 4.55196, -7.79364, -8.79429, 0.153157, 0.308372, 0.007816, -0.0351086, 0.918956, 0.175827, 0.351243
6.49528, 4.53779, -7.85649, -8.80621, 0.156227, 0.307681, 0.007842, -0.0357786, 0.918622, 0.178952, 0.350469
6.59528, 4.52586, -7.91506, -8.81648, 0.158963, 0.307096, 0.007877, -0.036434, 0.918275, 0.182082, 0.3497
6.69528, 4.51198, -7.97672, -8.82815, 0.16198, 0.306398, 0.007898, -0.0370653, 0.917919, 0.185236, 0.348911
6.79528, 4.49885, -8.03606, -8.84044, 0.164796, 0.305748, 0.007955, -0.0376835, 0.917558, 0.188386, 0.348108
6.89526, 4.48472, -8.09796, -8.85272, 0.167786, 0.305065, 0.007977, -0.0383197, 0.917176, 0.191519, 0.347334
6.99528, 4.47201, -8.155, -8.86475, 0.170468, 0.304424, 0.008029, -0.0389352, 0.916785, 0.194665, 0.346549
7.09526, 4.45825, -8.21549, -8.87851, 0.173364, 0.303724, 0.008064, -0.0395322, 0.916392, 0.1978, 0.345742
7.19528, 4.44541, -8.27505, -8.89284, 0.176205, 0.303103, 0.008107, -0.0401782, 0.915967, 0.200989, 0.344956
7.29529, 4.43049, -8.33538, -8.90689, 0.179116, 0.302345, 0.008148, -0.0408159, 0.915551, 0.2041, 0.344157
7.39528, 4.41638, -8.39614, -8.9211, 0.181975, 0.301685, 0.008201, -0.041477, 0.915127, 0.207235, 0.343332
7.49529, 4.40252, -8.45374, -8.93578, 0.184719, 0.301002, 0.008243, -0.0420977, 0.914684, 0.210346, 0.342544
7.59528, 4.38852, -8.51393, -8.95061, 0.187571, 0.300324, 0.008277, -0.0427157, 0.914236, 0.213513, 0.341703
7.69528, 4.37361, -8.57457, -8.96668, 0.190507, 0.299562, 0.008315, -0.043328, 0.913782, 0.216618, 0.340885
7.79528, 4.36036, -8.63416, -8.98206, 0.193322, 0.29895, 0.008362, -0.0439677, 0.913308, 0.21977, 0.340052
7.89528, 4.34522, -8.69418, -8.99867, 0.196238, 0.298214, 0.008393, -0.044599, 0.912833, 0.222882, 0.339222
7.99528, 4.33115, -8.75044, -9.01471, 0.198848, 0.297519, 0.008441, -0.0452291, 0.912348, 0.225993, 0.338383
8.09528, 4.31602, -8.81131, -9.03256, 0.20178, 0.296775, 0.008461, -0.045838, 0.911854, 0.229086, 0.33755
8.19528, 4.3026, -8.87095, -9.05054, 0.204587, 0.296136, 0.008519, -0.0464626, 0.911345, 0.232216, 0.336699
8.29528, 4.28626, -8.9301, -9.06944, 0.207417, 0.295337, 0.008547, -0.0470704, 0.910826, 0.235305, 0.335875
8.39528, 4.27331, -8.98603, -9.08665, 0.210069, 0.294739, 0.008597, -0.0476933, 0.91029, 0.238433, 0.335034
8.49528, 4.25783, -9.04756, -9.10619, 0.213054, 0.294021, 0.008613, -0.048314, 0.909757, 0.241497, 0.334196
8.59528, 4.2428, -9.10488, -9.12438, 0.215758, 0.293293, 0.008658, -0.048939, 0.909192, 0.244631, 0.333364
8.69529, 4.22703, -9.16171, -9.14403, 0.21849, 0.292527, 0.008682, -0.0495534, 0.908638, 0.247722, 0.332499
8.79528, 4.21399, -9.22049, -9.16365, 0.221298, 0.291963, 0.00872, -0.0501685, 0.908065, 0.250829, 0.331642
8.89528, 4.19779, -9.27703, -9.18427, 0.224018, 0.291147, 0.008763, -0.050775, 0.907494, 0.253911, 0.330766
8.99528, 4.18324, -9.33322, -9.20513, 0.226674, 0.290469, 0.008798, -0.0513725, 0.906918, 0.256956, 0.329899
9.09528, 4.16874, -9.38945, -9.22664, 0.229316, 0.289761, 0.008839, -0.0518394, 0.906477, 0.259254, 0.32924
9.19528, 4.15513, -9.44088, -9.24623, 0.231664, 0.289119, 0.008873, -0.0520987, 0.906215, 0.260568, 0.328883
9.29528, 4.14385, -9.48476, -9.26301, 0.233699, 0.288592, 0.008909, -0.0522265, 0.906094, 0.2612, 0.328695
9.39528, 4.1323, -9.5259, -9.27822, 0.235659, 0.288018, 0.008949, -0.0522806, 0.906052, 0.261433, 0.328618
9.49528, 4.12401, -9.56047, -9.2907, 0.237306, 0.28762, 0.008966, -0.0522953, 0.906046, 0.261488, 0.328588
9.59528, 4.117, -9.58848, -9.3007, 0.238654, 0.287287, 0.008981, -0.0522874, 0.906052, 0.261461, 0.328595
9.69528, 4.10952, -9.61293, -9.30963, 0.239831, 0.28692, 0.008984, -0.0522846, 0.906056, 0.261436, 0.328602
9.79528, 4.10535, -9.63354, -9.31629, 0.240832, 0.286722, 0.008988, -0.0522785, 0.906061, 0.261411, 0.328611
9.89528, 4.10077, -9.64871, -9.32259, 0.241531, 0.286478, 0.008993, -0.0522818, 0.906064, 0.261389, 0.328619
9.99528, 4.09711, -9.66143, -9.32771, 0.24212, 0.286288, 0.009002, -0.0522801, 0.906068, 0.26137, 0.328624
10.0953, 4.0949, -9.67215, -9.33258, 0.24263, 0.286193, 0.008996, -0.0522788, 0.90607, 0.261354, 0.328632
10.1953, 4.09264, -9.68208, -9.3355, 0.243106, 0.286079, 0.008997, -0.0522726, 0.906073, 0.261343, 0.328632
10.2953, 4.09091, -9.68984, -9.33792, 0.243467, 0.286008, 0.008995, -0.0522647, 0.906076, 0.261334, 0.328632
10.3953, 4.0877, -9.69636, -9.34098, 0.243787, 0.285845, 0.009001, -0.052262, 0.906078, 0.261328, 0.328632
10.4953, 4.08658, -9.70188, -9.34313, 0.244048, 0.285793, 0.009007, -0.0522619, 0.906078, 0.261328, 0.328632
10.5953, 4.08617, -9.70691, -9.34424, 0.24427, 0.285788, 0.009012, -0.052266, 0.906079, 0.261331, 0.328627
10.6953, 4.08467, -9.70972, -9.34596, 0.244389, 0.28573, 0.009009, -0.0522701, 0.906075, 0.261343, 0.328628
10.7953, 4.08372, -9.71272, -9.34746, 0.244523, 0.285668, 0.009006, -0.0522693, 0.906074, 0.261352, 0.328624
10.8953, 4.08315, -9.71492, -9.34866, 0.244633, 0.285643, 0.009015, -0.052274, 0.906072, 0.261357, 0.328624
10.9953, 4.08336, -9.71732, -9.34901, 0.244725, 0.285669, 0.009011, -0.0522763, 0.906072, 0.261358, 0.328622
11.0953, 4.08263, -9.71967, -9.35057, 0.244836, 0.285641, 0.00901, -0.05228, 0.906072, 0.261361, 0.328618
11.1953, 4.08161, -9.72053, -9.35147, 0.244868, 0.285595, 0.009021, -0.0522816, 0.906073, 0.261359, 0.328619
11.2953, 4.08233, -9.72223, -9.35258, 0.244937, 0.285626, 0.009043, -0.0522852, 0.906073, 0.26136, 0.328618
11.3953, 4.08094, -9.72382, -9.35304, 0.24499, 0.285561, 0.009035, -0.0522851, 0.906073, 0.261359, 0.328617
11.4953, 4.08063, -9.72515, -9.35445, 0.245039, 0.285557, 0.009042, -0.0522854, 0.906072, 0.261359, 0.328619
11.5953, 4.08113, -9.72583, -9.35534, 0.245076, 0.2856, 0.009044, -0.052284, 0.906073, 0.261359, 0.328618
11.6953, 4.0806, -9.72669, -9.35628, 0.245091, 0.28557, 0.009048, -0.0522832, 0.906073, 0.261359, 0.328619
11.7953, 4.08059, -9.72709, -9.35683, 0.245097, 0.285556, 0.00904, -0.0522827, 0.906073, 0.261356, 0.328619
11.8953, 4.08054, -9.72806, -9.35735, 0.245114, 0.285562, 0.009048, -0.0522824, 0.906073, 0.261358, 0.328619
11.9953, 4.08009, -9.7288, -9.35813, 0.24516, 0.28555, 0.009055, -0.0522809, 0.906073, 0.261357, 0.32862
12.0953, 4.07955, -9.72903, -9.3584, 0.24518, 0.28554, 0.009045, -0.0522803, 0.906073, 0.261356, 0.32862
12.1953, 4.07947, -9.72949, -9.35944, 0.2452, 0.285561, 0.009038, -0.0522791, 0.906073, 0.261357, 0.328621
12.2953, 4.07969, -9.7303, -9.3605, 0.24521, 0.28559, 0.009054, -0.0522803, 0.906072, 0.261356, 0.328622
12.3953, 4.07915, -9.73068, -9.36083, 0.245233, 0.285562, 0.009045, -0.0522785, 0.906073, 0.261357, 0.328621
12.4953, 4.07885, -9.73156, -9.36163, 0.245288, 0.285555, 0.009048, -0.0522792, 0.906073, 0.261355, 0.328622
12.5953, 4.07876, -9.7315, -9.36205, 0.245292, 0.285543, 0.009049, -0.0522784, 0.906073, 0.261355, 0.328622
12.6953, 4.07828, -9.73065, -9.36323, 0.24524, 0.285505, 0.00903, -0.052277, 0.906073, 0.261355, 0.328622
12.7953, 4.07852, -9.73147, -9.36342, 0.245277, 0.285532, 0.009034, -0.0522775, 0.906073, 0.261355, 0.328623
12.8953, 4.0782, -9.733, -9.36458, 0.245354, 0.285533, 0.009029, -0.0522777, 0.906073, 0.261354, 0.328623
12.9953, 4.07861, -9.73297, -9.36512, 0.245332, 0.285533, 0.009025, -0.0522771, 0.906073, 0.261354, 0.328623
13.0953, 4.07894, -9.73267, -9.36528, 0.245307, 0.285569, 0.009033, -0.0522753, 0.906073, 0.261355, 0.328623
13.1953, 4.07837, -9.73261, -9.36531, 0.245302, 0.285523, 0.009037, -0.0522753, 0.906073, 0.261355, 0.328623
13.2953, 4.07937, -9.73315, -9.36621, 0.245319, 0.28558, 0.009035, -0.0522754, 0.906073, 0.261354, 0.328623
13.3953, 4.07744, -9.73312, -9.36661, 0.245309, 0.285463, 0.009033, -0.0522748, 0.906073, 0.261355, 0.328623
13.4953, 4.07871, -9.73361, -9.36732, 0.245348, 0.285568, 0.009032, -0.0522744, 0.906073, 0.261354, 0.328623
13.5953, 4.07868, -9.73356, -9.36705, 0.245333, 0.285552, 0.009044, -0.0522748, 0.906073, 0.261354, 0.328624
13.6953, 4.07802, -9.73329, -9.36715, 0.245301, 0.285519, 0.009028, -0.0522746, 0.906073, 0.261354, 0.328623
13.7953, 4.07823, -9.73345, -9.36791, 0.245317, 0.285535, 0.009021, -0.052274, 0.906073, 0.261353, 0.328624
13.8953, 4.07755, -9.73499, -9.36886, 0.245379, 0.285502, 0.009023, -0.0522739, 0.906073, 0.261353, 0.328623
13.9953, 4.07825, -9.73455, -9.36951, 0.24532, 0.285541, 0.009027, -0.0522748, 0.906073, 0.261353, 0.328623
14.0953, 4.07848, -9.73437, -9.36964, 0.2453, 0.28553, 0.009022, -0.0522746, 0.906073, 0.261353, 0.328624
14.1953, 4.07854, -9.73552, -9.37005, 0.245354, 0.2855, 0.009024, -0.052274, 0.906073, 0.261353, 0.328624
14.2953, 4.07921, -9.73536, -9.36999, 0.245338, 0.285499, 0.009024, -0.0522741, 0.906073, 0.261353, 0.328625
14.3953, 4.07887, -9.73532, -9.37078, 0.245312, 0.285507, 0.00903, -0.0522737, 0.906073, 0.261353, 0.328624
14.4953, 4.07849, -9.73615, -9.37164, 0.245338, 0.28546, 0.009037, -0.0522742, 0.906073, 0.261353, 0.328624
14.5953, 4.07853, -9.73601, -9.37106, 0.245332, 0.285454, 0.009028, -0.0522735, 0.906073, 0.261354, 0.328624
14.6953, 4.07872, -9.73577, -9.37168, 0.245334, 0.285481, 0.009024, -0.0522738, 0.906073, 0.261354, 0.328625
14.7953, 4.07863, -9.73627, -9.37172, 0.245338, 0.285467, 0.009034, -0.0522743, 0.906073, 0.261353, 0.328624
14.8953, 4.07814, -9.73655, -9.37212, 0.245353, 0.285441, 0.009057, -0.0522741, 0.906073, 0.261352, 0.328625
14.9953, 4.0789, -9.73627, -9.37275, 0.245319, 0.285489, 0.009041, -0.0522746, 0.906073, 0.261353, 0.328624
15.0953, 4.07919, -9.73671, -9.37264, 0.245347, 0.285487, 0.009053, -0.0522745, 0.906073, 0.261352, 0.328625
15.1953, 4.07893, -9.73677, -9.37278, 0.245366, 0.285445, 0.009047, -0.0522741, 0.906073, 0.261352, 0.328626
15.2953, 4.07976, -9.73636, -9.3725, 0.245312, 0.285484, 0.009053, -0.0522744, 0.906073, 0.261352, 0.328625
15.3953, 4.07982, -9.73731, -9.37273, 0.245344, 0.28547, 0.009058, -0.0522751, 0.906073, 0.261353, 0.328625
15.4953, 4.07961, -9.73737, -9.37246, 0.245343, 0.285452, 0.009058, -0.052275, 0.906072, 0.261352, 0.328626
15.5953, 4.07969, -9.73742, -9.3725, 0.245352, 0.285439, 0.009064, -0.052275, 0.906073, 0.261353, 0.328625
15.6953, 4.07941, -9.73738, -9.37247, 0.245332, 0.285431, 0.009046, -0.0522748, 0.906073, 0.261353, 0.328625
15.7953, 4.07997, -9.73731, -9.37262, 0.2453, 0.285435, 0.009052, -0.0522743, 0.906073, 0.261352, 0.328626
15.8953, 4.07961, -9.7377, -9.37265, 0.245299, 0.285429, 0.009057, -0.0522735, 0.906073, 0.261353, 0.328625
15.9953, 4.07992, -9.73792, -9.37207, 0.24531, 0.285439, 0.009049, -0.0522737, 0.906073, 0.261353, 0.328625
16.0953, 4.08028, -9.73865, -9.37275, 0.245329, 0.285461, 0.009049, -0.0522746, 0.906073, 0.261352, 0.328625
16.1953, 4.07975, -9.73926, -9.37289, 0.245347, 0.285419, 0.009049, -0.0522758, 0.906073, 0.261352, 0.328626
16.2953, 4.0802, -9.73834, -9.37311, 0.24529, 0.285467, 0.009042, -0.0522755, 0.906073, 0.261352, 0.328625
16.3953, 4.08026, -9.73826, -9.37286, 0.245265, 0.285467, 0.009053, -0.052275, 0.906072, 0.261352, 0.328626
16.4953, 4.07997, -9.73892, -9.37297, 0.245285, 0.285456, 0.00905, -0.052275, 0.906073, 0.261352, 0.328625
16.5953, 4.08029, -9.73965, -9.37323, 0.245331, 0.28546, 0.009046, -0.0522747, 0.906073, 0.261352, 0.328625
16.6953, 4.07972, -9.7388, -9.37365, 0.245292, 0.285438, 0.009052, -0.0522746, 0.906072, 0.261353, 0.328626
16.7953, 4.08052, -9.73852, -9.37284, 0.245264, 0.2855, 0.009057, -0.0522745, 0.906073, 0.261352, 0.328626
16.8953, 4.08019, -9.73895, -9.37386, 0.245291, 0.285495, 0.009047, -0.0522747, 0.906072, 0.261353, 0.328626
16.9953, 4.0803, -9.73918, -9.37409, 0.245306, 0.285501, 0.009048, -0.0522751, 0.906072, 0.261352, 0.328626
17.0953, 4.07995, -9.73988, -9.3746, 0.245323, 0.285486, 0.009044, -0.0522739, 0.906073, 0.261352, 0.328625
17.1953, 4.0798, -9.7391, -9.37484, 0.245274, 0.285489, 0.009041, -0.0522747, 0.906073, 0.261352, 0.328626
17.2953, 4.08006, -9.73935, -9.37446, 0.24528, 0.285495, 0.009036, -0.0522753, 0.906073, 0.261352, 0.328626
17.3953, 4.07905, -9.73979, -9.37496, 0.245294, 0.285436, 0.009036, -0.0522739, 0.906072, 0.261353, 0.328626
17.4953, 4.08012, -9.73918, -9.3747, 0.245254, 0.285535, 0.009039, -0.0522741, 0.906073, 0.261352, 0.328625
17.5953, 4.07949, -9.73927, -9.37461, 0.245254, 0.285493, 0.009039, -0.0522746, 0.906073, 0.261352, 0.328625
17.6953, 4.07988, -9.74027, -9.37488, 0.245302, 0.28553, 0.009038, -0.0522747, 0.906073, 0.261352, 0.328626
17.7953, 4.07988, -9.74044, -9.37539, 0.24531, 0.285542, 0.009044, -0.0522741, 0.906072, 0.261353, 0.328626
17.8953, 4.07984, -9.74001, -9.37567, 0.245296, 0.285538, 0.009036, -0.0522752, 0.906072, 0.261354, 0.328626
17.9953, 4.07946, -9.73955, -9.37608, 0.245238, 0.285516, 0.009039, -0.0522741, 0.906073, 0.261353, 0.328625
18.0953, 4.07941, -9.73989, -9.37618, 0.24527, 0.285533, 0.009036, -0.0522752, 0.906072, 0.261353, 0.328626
18.1953, 4.07884, -9.73981, -9.3765, 0.245263, 0.28547, 0.009026, -0.0522741, 0.906073, 0.261353, 0.328625
18.2953, 4.07919, -9.74006, -9.37648, 0.245277, 0.285505, 0.009033, -0.0522749, 0.906073, 0.261352, 0.328626
18.3953, 4.0792, -9.74049, -9.37764, 0.245286, 0.2855, 0.009037, -0.0522743, 0.906073, 0.261352, 0.328625
18.4953, 4.07973, -9.74002, -9.37662, 0.245237, 0.285512, 0.009046, -0.0522746, 0.906072, 0.261353, 0.328626
18.5953, 4.07969, -9.74055, -9.37703, 0.245275, 0.285504, 0.009045, -0.0522741, 0.906073, 0.261352, 0.328626
18.6953, 4.07942, -9.74087, -9.37739, 0.245261, 0.285496, 0.009046, -0.0522737, 0.906073, 0.261353, 0.328625
18.7953, 4.08005, -9.74092, -9.37723, 0.245252, 0.28552, 0.009045, -0.0522745, 0.906073, 0.261353, 0.328625
18.8953, 4.07939, -9.7413, -9.37753, 0.245239, 0.285466, 0.00905, -0.0522746, 0.906073, 0.261353, 0.328625
18.9953, 4.07924, -9.74135, -9.37701, 0.24526, 0.285491, 0.009038, -0.0522756, 0.906072, 0.261353, 0.328626
19.0953, 4.0794, -9.74168, -9.3771, 0.245285, 0.285475, 0.009032, -0.0522745, 0.906073, 0.261352, 0.328626
19.1953, 4.0794, -9.74131, -9.37731, 0.245232, 0.285488, 0.009039, -0.0522747, 0.906073, 0.261352, 0.328625
19.2953, 4.07957, -9.74149, -9.37743, 0.245244, 0.285495, 0.009044, -0.0522746, 0.906073, 0.261353, 0.328625
19.3953, 4.07917, -9.74108, -9.37817, 0.245232, 0.285475, 0.009042, -0.0522746, 0.906072, 0.261353, 0.328626
19.4953, 4.07945, -9.7409, -9.37821, 0.245222, 0.285488, 0.009045, -0.0522746, 0.906073, 0.261353, 0.328625
19.5953, 4.07978, -9.74143, -9.37903, 0.245244, 0.285518, 0.009042, -0.0522743, 0.906073, 0.261353, 0.328625
19.6953, 4.07925, -9.74119, -9.37886, 0.245246, 0.285505, 0.009036, -0.0522745, 0.906073, 0.261352, 0.328625
19.7953, 4.07985, -9.74172, -9.37964, 0.245279, 0.285534, 0.00903, -0.0522744, 0.906073, 0.261353, 0.328625
19.8953, 4.07884, -9.74128, -9.38013, 0.245246, 0.285456, 0.009033, -0.0522745, 0.906073, 0.261353, 0.328626
19.9953, 4.07916, -9.74079, -9.38047, 0.245235, 0.285496, 0.009031, -0.052275, 0.906073, 0.261352, 0.328626
20.0953, 4.0793, -9.74102, -9.38146, 0.245248, 0.285494, 0.009028, -0.0522752, 0.906073, 0.261353, 0.328625
20.1953, 4.07871, -9.74047, -9.38167, 0.245225, 0.285457, 0.009021, -0.0522742, 0.906073, 0.261352, 0.328625
20.2953, 4.07933, -9.74015, -9.3818, 0.245238, 0.285467, 0.009013, -0.0522747, 0.906073, 0.261352, 0.328625
20.3953, 4.0791, -9.74021, -9.38261, 0.245246, 0.285447, 0.009022, -0.0522751, 0.906073, 0.261353, 0.328625
20.4953, 4.0801, -9.74035, -9.38289, 0.24525, 0.285504, 0.009025, -0.0522752, 0.906072, 0.261353, 0.328626
20.5953, 4.0798, -9.74042, -9.38424, 0.245281, 0.285471, 0.009019, -0.0522753, 0.906072, 0.261353, 0.328625
20.6953, 4.07926, -9.74005, -9.38519, 0.245269, 0.285429, 0.009014, -0.0522752, 0.906073, 0.261352, 0.328625
20.7953, 4.08016, -9.73989, -9.38521, 0.245287, 0.285496, 0.008998, -0.0522748, 0.906073, 0.261352, 0.328625
20.8953, 4.07945, -9.74042, -9.38616, 0.245294, 0.285444, 0.009014, -0.0522753, 0.906073, 0.261353, 0.328625
20.9953, 4.08008, -9.74025, -9.38722, 0.245308, 0.285476, 0.009012, -0.0522746, 0.906073, 0.261353, 0.328625
21.0953, 4.07989, -9.7403, -9.38716, 0.245329, 0.28546, 0.009004, -0.0522736, 0.906073, 0.261353, 0.328624
